Id;Code;Name
2144;7500;Saint-Maur
2145;7500;Tournai
2146;7501;Orcq
2147;7502;Esplechin
2148;7503;Froyennes
2149;7504;Froidmont
2150;7506;Willemeau
2151;7520;Ramegnies-Chin
2152;7520;Templeuve
2153;7521;Chercq
2154;7522;Blandain
2155;7522;Hertain
2156;7522;Lamain
2157;7522;Marquain
2158;7530;Gaurain-Ramecroix (Tournai)
2159;7531;Havinnes
2160;7532;Beclers
2161;7533;Thimougies
2162;7534;Barry
2163;7534;Maulde
2164;7536;Vaulx (Tournai)
2165;7538;Vezon
2166;7540;Kain
2167;7540;Melles
2168;7540;Quartes
2169;7540;Rumillies
2170;7542;Mont-Saint-Aubert
2171;7543;Mourcourt
2172;7548;Warchin
2173;7600;Péruwelz
2174;7601;Roucourt
2175;7602;Bury
2176;7603;Bon-Secours
2177;7604;Baugnies
2178;7604;Braffe
2179;7604;Brasmenil
2180;7604;Callenelle
2181;7604;Wasmes-Audemez-Briffoeil
2182;7608;Wiers
2183;7610;Rumes
2184;7611;La Glanerie
2185;7618;Taintignies
2186;7620;Bléharies
2187;7620;Brunehaut
2188;7620;Guignies
2189;7620;Hollain
2190;7620;Jollain-Merlin
2191;7620;Wez-Velvain
2192;7621;Lesdain
2193;7622;Laplaigne
2194;7623;Rongy
2195;7624;Howardries
2196;7640;Antoing
2197;7640;Maubray
2198;7640;Péronnes-lez-Antoing
2199;7641;Bruyelle
2200;7642;Calonne
2201;7643;Fontenoy
2202;7700;Luingne
2203;7700;Moeskroen
2204;7700;Mouscron
2205;7711;Dottenijs
2206;7711;Dottignies
2207;7712;Herseaux
2208;7730;Bailleul
2209;7730;Estaimbourg
2210;7730;Estaimpuis
2211;7730;Evregnies
2212;7730;Leers-Nord
2213;7730;Néchin
2214;7730;Saint-Léger (Ht.)
2215;7740;Pecq
2216;7740;Warcoing
2217;7742;Hérinnes-lez-Pecq
2218;7743;Esquelmes
2219;7743;Obigies
2220;7750;Amougies
2221;7750;Anseroeul
2222;7750;Mont-de-l'Enclus
2223;7750;Orroir
2224;7750;Russeignies
2225;7760;Celles (Ht.)
2226;7760;Escanaffles
2227;7760;Molenbaix
2228;7760;Popuelles
2229;7760;Pottes
2230;7760;Velaines
2231;7780;Comines
2232;7780;Comines-Warneton
2233;7780;Komen
2234;7780;Komen-Waasten
2235;7781;Houthem (Comines)
2236;7782;Ploegsteert
2237;7783;Bizet
2238;7784;Bas-Warneton
2239;7784;Neerwaasten
2240;7784;Waasten
2241;7784;Warneton
2242;7800;Ath
2243;7800;Lanquesaint
2244;7801;Irchonwelz
2245;7802;Ormeignies
2246;7803;Bouvignies
2247;7804;Ostiches
2248;7804;Rebaix
2249;7810;Maffle
2250;7811;Arbre (Ht.)
2251;7812;Houtaing
2252;7812;Ligne
2253;7812;Mainvault
2254;7812;Moulbaix
2255;7812;Villers-Notre-Dame
2256;7812;Villers-Saint-Amand
2257;7822;Ghislenghien
2258;7822;Isières
2259;7822;Meslin-l'Evêque
2260;7823;Gibecq
2261;7830;Bassilly
2262;7830;Fouleng
2263;7830;Gondregnies
2264;7830;Graty
2265;7830;Hellebecq
2266;7830;Hoves (Ht.)
2267;7830;Silly
2268;7830;Thoricourt
2269;7850;Edingen
2270;7850;Enghien
2271;7850;Lettelingen
2272;7850;Marcq
2273;7850;Mark
2274;7850;Petit-Enghien
2275;7860;Lessines
2276;7861;Papignies
2277;7861;Wannebecq
2278;7862;Ogy
2279;7863;Ghoy
2280;7864;Deux-Acren
2281;7866;Bois-de-Lessines
2282;7866;Ollignies
2283;7870;Bauffe
2284;7870;Cambron-Saint-Vincent
2285;7870;Lens
2286;7870;Lombise
2287;7870;Montignies-lez-Lens
2288;7880;Flobecq
2289;7880;Vloesberg
2290;7890;Ellezelles
2291;7890;Lahamaide
2292;7890;Wodecq
2293;7900;Grandmetz
2294;7900;Leuze-en-Hainaut
2295;7901;Thieulain
2296;7903;Blicquy
2297;7903;Chapelle-à-Oie
2298;7903;Chapelle-à-Wattines
2299;7904;Pipaix
2300;7904;Tourpes
2301;7904;Willaupuis
2302;7906;Gallaix
2303;7910;Anvaing
2304;7910;Arc-Ainières
2305;7910;Arc-Wattripont
2306;7910;Cordes
2307;7910;Ellignies-lez-Frasnes
2308;7910;Forest (Ht.)
2309;7910;Frasnes-lez-Anvaing
2310;7910;Wattripont
2311;7911;Buissenal
2312;7911;Frasnes-lez-Buissenal
2313;7911;Hacquegnies
2314;7911;Herquegies
2315;7911;Montroeul-au-Bois
2316;7911;Moustier (Ht.)
2317;7911;Oeudeghien
2318;7912;Dergneau
2319;7912;Saint-Sauveur
2320;7940;Brugelette
2321;7940;Cambron-Casteau
2322;7941;Attre
2323;7942;Mévergnies-lez-Lens
2324;7943;Gages
2325;7950;Chièvres
2326;7950;Grosage
2327;7950;Huissignies
2328;7950;Ladeuze
2329;7950;Tongre-Saint-Martin
2330;7951;Tongre-Notre-Dame
2331;7970;Beloeil
2332;7971;Basècles
2333;7971;Ramegnies
2334;7971;Thumaide
2335;7971;Wadelincourt
2336;7972;Aubechies
2337;7972;Ellignies-Sainte-Anne
2338;7972;Quevaucamps
2339;7973;Grandglise
2340;7973;Stambruges
2341;8000;Brugge
2342;8000;Koolkerke
2343;8020;Hertsberge
2344;8020;Oostkamp
2345;8020;Ruddervoorde
2346;8020;Waardamme
2347;8200;Sint-Andries
2348;8200;Sint-Michiels
2349;8210;Loppem
2350;8210;Veldegem
2351;8210;Zedelgem
2352;8211;Aartrijke
2353;8300;Knokke
2354;8300;Knokke-Heist
2355;8300;Westkapelle
2356;8301;Heist-aan-Zee
2357;8301;Ramskapelle (Knokke-Heist)
2358;8310;Assebroek
2359;8310;Sint-Kruis (Brugge)
2360;8340;Damme
2361;8340;Hoeke
2362;8340;Lapscheure
2363;8340;Moerkerke
2364;8340;Oostkerke (Damme)
2365;8340;Sijsele
2366;8370;Blankenberge
2367;8370;Uitkerke
2368;8377;Houtave
2369;8377;Meetkerke
2370;8377;Nieuwmunster
2371;8377;Zuienkerke
2372;8380;Dudzele
2373;8380;Lissewege
2374;8380;Zeebrugge (Brugge)
2375;8400;Oostende
2376;8400;Stene
2377;8400;Zandvoorde (Oostende)
2378;8420;De Haan
2379;8420;Klemskerke
2380;8420;Wenduine
2381;8421;Vlissegem
2382;8430;Middelkerke
2383;8431;Wilskerke
2384;8432;Leffinge
2385;8433;Mannekensvere
2386;8433;Schore
2387;8433;Sint-Pieters-Kapelle (W.-Vl.)
2388;8433;Slijpe
2389;8433;Spermalie
2390;8434;Lombardsijde
2391;8434;Westende
2392;8450;Bredene
2393;8460;Ettelgem
2394;8460;Oudenburg
2395;8460;Roksem
2396;8460;Westkerke
2397;8470;Gistel
2398;8470;Moere
2399;8470;Snaaskerke
2400;8470;Zevekote
2401;8480;Bekegem
2402;8480;Eernegem
2403;8480;Ichtegem
2404;8490;Jabbeke
2405;8490;Snellegem
2406;8490;Stalhille
2407;8490;Varsenare
2408;8490;Zerkegem
2409;8500;Kortrijk
2410;8501;Bissegem
2411;8501;Heule
2412;8510;Bellegem
2413;8510;Kooigem
2414;8510;Marke (Kortrijk)
2415;8510;Rollegem
2416;8511;Aalbeke
2417;8520;Kuurne
2418;8530;Harelbeke
2419;8531;Bavikhove
2420;8531;Hulste
2421;8540;Deerlijk
2422;8550;Zwevegem
2423;8551;Heestert
2424;8552;Moen
2425;8553;Otegem
2426;8554;Sint-Denijs
2427;8560;Gullegem
2428;8560;Moorsele
2429;8560;Wevelgem
2430;8570;Anzegem
2431;8570;Gijzelbrechtegem
2432;8570;Ingooigem
2433;8570;Vichte
2434;8572;Kaster
2435;8573;Tiegem
2436;8580;Avelgem
2437;8581;Kerkhove
2438;8581;Waarmaarde
2439;8582;Outrijve
2440;8583;Bossuit
2441;8587;Espierres
2442;8587;Espierres-Helchin
2443;8587;Helchin
2444;8587;Helkijn
2445;8587;Spiere
2446;8587;Spiere-Helkijn
2447;8600;Beerst
2448;8600;Diksmuide
2449;8600;Driekapellen
2450;8600;Esen
2451;8600;Kaaskerke
2452;8600;Keiem
2453;8600;Lampernisse
2454;8600;Leke
2455;8600;Nieuwkapelle
2456;8600;Oostkerke (Diksmuide)
2457;8600;Oudekapelle
2458;8600;Pervijze
2459;8600;Sint-Jacobs-Kapelle
2460;8600;Stuivekenskerke
2461;8600;Vladslo
2462;8600;Woumen
2463;8610;Handzame
2464;8610;Kortemark
2465;8610;Werken
2466;8610;Zarren
2467;8620;Nieuwpoort
2468;8620;Ramskapelle (Nieuwpoort)
2469;8620;Sint-Joris (Nieuwpoort)
2470;8630;Avekapelle
2471;8630;Beauvoorde
2472;8630;Booitshoeke
2473;8630;Bulskamp
2474;8630;De Moeren
2475;8630;Eggewaartskapelle
2476;8630;Houtem (W.-Vl.)
2477;8630;Steenkerke (W.-Vl.)
2478;8630;Veurne
2479;8630;Vinkem
2480;8630;Wulveringem
2481;8630;Zoutenaaie
2482;8640;Oostvleteren
2483;8640;Vleteren
2484;8640;Westvleteren
2485;8640;Woesten
2486;8647;Lo
2487;8647;Lo-Reninge
2488;8647;Noordschote
2489;8647;Pollinkhove
2490;8647;Reninge
2491;8650;Houthulst
2492;8650;Klerken
2493;8650;Merkem
2494;8660;Adinkerke
2495;8660;De Panne
2496;8670;Koksijde
2497;8670;Oostduinkerke
2498;8670;Wulpen
2499;8680;Bovekerke
2500;8680;Koekelare
2501;8680;Zande
2502;8690;Alveringem
2503;8690;Hoogstade
2504;8690;Oeren
2505;8690;Sint-Rijkers
2506;8691;Beveren-aan-den-Ijzer
2507;8691;Gijverinkhove
2508;8691;Izenberge
2509;8691;Leisele
2510;8691;Stavele
2511;8700;Aarsele
2512;8700;Kanegem
2513;8700;Schuiferskapelle
2514;8700;Tielt
2515;8710;Ooigem
2516;8710;Sint-Baafs-Vijve
2517;8710;Wielsbeke
2518;8720;Dentergem
2519;8720;Markegem
2520;8720;Oeselgem
2521;8720;Wakken
2522;8730;Beernem
2523;8730;Oedelem
2524;8730;Sint-Joris (Beernem)
2525;8740;Egem
2526;8740;Pittem
2527;8750;Wingene
2528;8750;Zwevezele
2529;8755;Ruiselede
2530;8760;Meulebeke
2531;8770;Ingelmunster
2532;8780;Oostrozebeke
2533;8790;Waregem
2534;8791;Beveren (Leie)
2535;8792;Desselgem
2536;8793;Sint-Eloois-Vijve
2537;8800;Beveren (Roeselare)
2538;8800;Oekene
2539;8800;Roeselare
2540;8800;Rumbeke
2541;8810;Lichtervelde
2542;8820;Torhout
2543;8830;Gits
2544;8830;Hooglede
2545;8840;Oostnieuwkerke
2546;8840;Staden
2547;8840;Westrozebeke
2548;8850;Ardooie
2549;8851;Koolskamp
2550;8860;Lendelede
2551;8870;Emelgem
2552;8870;Izegem
2553;8870;Kachtem
2554;8880;Ledegem
2555;8880;Rollegem-Kapelle
2556;8880;Sint-Eloois-Winkel
2557;8890;Dadizele
2558;8890;Moorslede
2559;8900;Brielen
2560;8900;Dikkebus
2561;8900;Ieper
2562;8900;Sint-Jan
2563;8902;Hollebeke
2564;8902;Voormezele
2565;8902;Zillebeke
2566;8904;Boezinge
2567;8904;Zuidschote
2568;8906;Elverdinge
2569;8908;Vlamertinge
2570;8920;Bikschote
2571;8920;Langemark
2572;8920;Langemark-Poelkapelle
2573;8920;Poelkapelle
2574;8930;Lauwe
2575;8930;Menen
2576;8930;Rekkem
2577;8940;Geluwe
2578;8940;Wervik
2579;8950;Heuvelland
2580;8950;Nieuwkerke
2581;8951;Dranouter
2582;8952;Wulvergem
2583;8953;Wijtschate
2584;8954;Westouter
2585;8956;Kemmel
2586;8957;Mesen
2587;8957;Messines
2588;8958;Loker
2589;8970;Poperinge
2590;8970;Reningelst
2591;8972;Krombeke
2592;8972;Proven
2593;8972;Roesbrugge-Haringe
2594;8978;Watou
2595;8980;Beselare
2596;8980;Geluveld
2597;8980;Passendale
2598;8980;Zandvoorde (Zonnebeke)
2599;8980;Zonnebeke
2600;9000;Gent
2601;9030;Mariakerke (Gent)
2602;9031;Drongen
2603;9032;Wondelgem
2604;9040;Sint-Amandsberg (Gent)
2605;9041;Oostakker
2606;9042;Desteldonk
2607;9042;Mendonk
2608;9042;Sint-Kruis-Winkel
2609;9050;Gentbrugge
2610;9050;Ledeberg (Gent)
2611;9051;Afsnee
2612;9051;Sint-Denijs-Westrem
2613;9052;Zwijnaarde
2614;9060;Zelzate
2615;9070;Destelbergen
2616;9070;Heusden (O.-Vl.)
2617;9080;Beervelde
2618;9080;Lochristi
2619;9080;Zaffelare
2620;9080;Zeveneken
2621;9090;Gontrode
2622;9090;Melle
2623;9100;Nieuwkerken-Waas
2624;9100;Sint-Niklaas
2625;9111;Belsele (Sint-Niklaas)
2626;9112;Sinaai-Waas
2627;9120;Beveren-Waas
2628;9120;Haasdonk
2629;9120;Kallo (Beveren-Waas)
2630;9120;Melsele
2631;9120;Vrasene
2632;9130;Doel
2633;9130;Kallo (Kieldrecht)
2634;9130;Kieldrecht (Beveren)
2635;9130;Verrebroek
2636;9140;Elversele
2637;9140;Steendorp
2638;9140;Temse
2639;9140;Tielrode
2640;9150;Bazel
2641;9150;Kruibeke
2642;9150;Rupelmonde
2643;9160;Daknam
2644;9160;Eksaarde
2645;9160;Lokeren
2646;9170;De Klinge
2647;9170;Meerdonk
2648;9170;Sint-Gillis-Waas
2649;9170;Sint-Pauwels
2650;9180;Moerbeke-Waas
2651;9185;Wachtebeke
2652;9190;Kemzeke
2653;9190;Stekene
2654;9200;Appels
2655;9200;Baasrode
2656;9200;Dendermonde
2657;9200;Grembergen
2658;9200;Mespelare
2659;9200;Oudegem
2660;9200;Schoonaarde
2661;9200;Sint-Gillis-bij-Dendermonde
2662;9220;Hamme (O.-Vl.)
2663;9220;Moerzeke
2664;9230;Massemen
2665;9230;Westrem
2666;9230;Wetteren
2667;9240;Zele
2668;9250;Waasmunster
2669;9255;Buggenhout
2670;9255;Opdorp
2671;9260;Schellebelle
2672;9260;Serskamp
2673;9260;Wichelen
2674;9270;Kalken
2675;9270;Laarne
2676;9280;Denderbelle
2677;9280;Lebbeke
2678;9280;Wieze
2679;9290;Berlare
2680;9290;Overmere
2681;9290;Uitbergen
2682;9300;Aalst
2683;9308;Gijzegem
2684;9308;Hofstade (O.-Vl.)
2685;9310;Baardegem
2686;9310;Herdersem
2687;9310;Meldert (O.-Vl.)
2688;9310;Moorsel
2689;9320;Erembodegem (Aalst)
2690;9320;Nieuwerkerken (Aalst)
2691;9340;Impe
2692;9340;Lede
2693;9340;Oordegem
2694;9340;Smetlede
2695;9340;Wanzele
2696;9400;Appelterre-Eichem
2697;9400;Denderwindeke
2698;9400;Lieferinge
2699;9400;Nederhasselt
2700;9400;Ninove
2701;9400;Okegem
2702;9400;Voorde
2703;9401;Pollare
2704;9402;Meerbeke
2705;9403;Neigem
2706;9404;Aspelare
2707;9406;Outer
2708;9420;Aaigem
2709;9420;Bambrugge
2710;9420;Burst
2711;9420;Erondegem
2712;9420;Erpe
2713;9420;Erpe-Mere
2714;9420;Mere
2715;9420;Ottergem
2716;9420;Vlekkem
2717;9450;Denderhoutem
2718;9450;Haaltert
2719;9450;Heldergem
2720;9451;Kerksken
2721;9470;Denderleeuw
2722;9472;Iddergem
2723;9473;Welle
2724;9500;Geraardsbergen
2725;9500;Goeferdinge
2726;9500;Moerbeke
2727;9500;Nederboelare
2728;9500;Onkerzele
2729;9500;Ophasselt
2730;9500;Overboelare
2731;9500;Viane
2732;9500;Zarlardinge
2733;9506;Grimminge
2734;9506;Idegem
2735;9506;Nieuwenhove
2736;9506;Schendelbeke
2737;9506;Smeerebbe-Vloerzegem
2738;9506;Waarbeke
2739;9506;Zandbergen
2740;9520;Bavegem
2741;9520;Sint-Lievens-Houtem
2742;9520;Vlierzele
2743;9520;Zonnegem
2744;9521;Letterhoutem
2745;9550;Herzele
2746;9550;Hillegem
2747;9550;Sint-Antelinks
2748;9550;Sint-Lievens-Esse
2749;9550;Steenhuize-Wijnhuize
2750;9550;Woubrechtegem
2751;9551;Ressegem
2752;9552;Borsbeke
2753;9570;Deftinge
2754;9570;Lierde
2755;9570;Sint-Maria-Lierde
2756;9571;Hemelveerdegem
2757;9572;Sint-Martens-Lierde
2758;9600;Renaix
2759;9600;Ronse
2760;9620;Elene
2761;9620;Erwetegem
2762;9620;Godveerdegem
2763;9620;Grotenberge
2764;9620;Leeuwergem
2765;9620;Oombergen (Zottegem)
2766;9620;Sint-Goriks-Oudenhove
2767;9620;Sint-Maria-Oudenhove (Zottegem)
2768;9620;Strijpen
2769;9620;Velzeke-Ruddershove
2770;9620;Zottegem
2771;9630;Beerlegem
2772;9630;Dikkele
2773;9630;Hundelgem
2774;9630;Meilegem
2775;9630;Munkzwalm
2776;9630;Paulatem
2777;9630;Roborst
2778;9630;Rozebeke
2779;9630;Sint-Blasius-Boekel
2780;9630;Sint-Denijs-Boekel
2781;9630;Sint-Maria-Latem
2782;9630;Zwalm
2783;9636;Nederzwalm-Hermelgem
2784;9660;Brakel
2785;9660;Elst
2786;9660;Everbeek
2787;9660;Michelbeke
2788;9660;Nederbrakel
2789;9660;Opbrakel
2790;9660;Zegelsem
2791;9661;Parike
2792;9667;Horebeke
2793;9667;Sint-Kornelis-Horebeke
2794;9667;Sint-Maria-Horebeke
2795;9680;Etikhove
2796;9680;Maarkedal
2797;9680;Maarke-Kerkem
2798;9681;Nukerke
2799;9688;Schorisse
2800;9690;Berchem (O.-Vl.)
2801;9690;Kluisbergen
2802;9690;Kwaremont
2803;9690;Ruien
2804;9690;Zulzeke
2805;9700;Bevere
2806;9700;Edelare
2807;9700;Eine
2808;9700;Ename
2809;9700;Heurne
2810;9700;Leupegem
2811;9700;Mater
2812;9700;Melden
2813;9700;Mullem
2814;9700;Nederename
2815;9700;Oudenaarde
2816;9700;Volkegem
2817;9700;Welden
2818;9750;Huise
2819;9750;Ouwegem
2820;9750;Zingem
2821;9770;Kruishoutem
2822;9771;Nokere
2823;9772;Wannegem-Lede
2824;9790;Elsegem
2825;9790;Moregem
2826;9790;Ooike (Wortegem-Petegem)
2827;9790;Petegem-aan-de-Schelde
2828;9790;Wortegem
2829;9790;Wortegem-Petegem
2830;9800;Astene
2831;9800;Bachte-Maria-Leerne
2832;9800;Deinze
2833;9800;Gottem
2834;9800;Grammene
2835;9800;Meigem
2836;9800;Petegem-aan-de-Leie
2837;9800;Sint-Martens-Leerne
2838;9800;Vinkt
2839;9800;Wontergem
2840;9800;Zeveren
2841;9810;Eke
2842;9810;Nazareth
2843;9820;Bottelare
2844;9820;Lemberge
2845;9820;Melsen
2846;9820;Merelbeke
2847;9820;Munte
2848;9820;Schelderode
2849;9830;Sint-Martens-Latem
2850;9831;Deurle
2851;9840;De Pinte
2852;9840;Zevergem
2853;9850;Hansbeke
2854;9850;Landegem
2855;9850;Merendree
2856;9850;Nevele
2857;9850;Poesele
2858;9850;Vosselare
2859;9860;Balegem
2860;9860;Gijzenzele
2861;9860;Landskouter
2862;9860;Moortsele
2863;9860;Oosterzele
2864;9860;Scheldewindeke
2865;9870;Machelen (O.-Vl.)
2866;9870;Olsene
2867;9870;Zulte
2868;9880;Aalter
2869;9880;Lotenhulle
2870;9880;Poeke
2871;9881;Bellem
2872;9890;Asper
2873;9890;Baaigem
2874;9890;Dikkelvenne
2875;9890;Gavere
2876;9890;Semmerzake
2877;9890;Vurste
2878;9900;Eeklo
2879;9910;Knesselare
2880;9910;Ursel
2881;9920;Lovendegem
2882;9921;Vinderhoute
2883;9930;Zomergem
2884;9931;Oostwinkel
2885;9932;Ronsele
2886;9940;Ertvelde
2887;9940;Evergem
2888;9940;Kluizen
2889;9940;Sleidinge
2890;9950;Waarschoot
2891;9960;Assenede
2892;9961;Boekhoute
2893;9968;Bassevelde
2894;9968;Oosteeklo
2895;9970;Kaprijke
2896;9971;Lembeke
2897;9980;Sint-Laureins
2898;9981;Sint-Margriete
2899;9982;Sint-Jan-in-Eremo
2900;9988;Waterland-Oudeman
2901;9988;Watervliet
2902;9990;Maldegem
2903;9991;Adegem
2904;9992;Middelburg
